"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.391783804E1,1.158590698E-1,2.983296204E-1,9.778415680E0
3.392785104E1,1.065783691E-1,2.887495422E-1,9.776020660E0
3.393786404E1,1.173559570E-1,2.975811768E-1,9.774074707E0
3.394787804E1,1.059796143E-1,2.984793091E-1,9.785151672E0
3.395789104E1,1.112187195E-1,2.974314880E-1,9.787995758E0
3.396790404E1,1.158590698E-1,3.029699707E-1,9.761949921E0
3.397791804E1,1.094224548E-1,3.150947571E-1,9.776020660E0
3.398793104E1,1.067280579E-1,3.058140564E-1,9.768835602E0
3.399794404E1,1.109193420E-1,2.944377136E-1,9.780361633E0
3.400795804E1,1.095721436E-1,3.071612549E-1,9.771230621E0
3.401797104E1,1.167572021E-1,3.037184143E-1,9.776469727E0
3.402798504E1,1.118174744E-1,2.980302429E-1,9.769134979E0
3.403799804E1,1.131646729E-1,2.957849121E-1,9.755064240E0
3.404801104E1,1.127156067E-1,3.064128113E-1,9.771829376E0
3.405802504E1,9.056167603E-2,3.064128113E-1,9.778715057E0
3.406803804E1,1.101708984E-1,3.028202820E-1,9.762099609E0
3.407805104E1,1.128652954E-1,2.906954956E-1,9.776619415E0
3.408806504E1,1.046324158E-1,2.962339783E-1,9.772577820E0
3.409807804E1,1.082249451E-1,3.043171692E-1,9.767638092E0
3.410809104E1,1.086740112E-1,3.019221497E-1,9.775721283E0
3.411810504E1,9.984237671E-2,3.053649902E-1,9.784253540E0
3.412811804E1,1.028361511E-1,3.017724609E-1,9.763895874E0
3.413813104E1,1.076261902E-1,3.049159241E-1,9.766590271E0
3.414814504E1,1.151106262E-1,3.053649902E-1,9.770781555E0
3.415815804E1,1.125659180E-1,3.049159241E-1,9.772428131E0
3.416817104E1,1.079255676E-1,2.986289978E-1,9.776320038E0
3.417818504E1,1.031355286E-1,2.930905151E-1,9.772577820E0
3.418819804E1,1.050814819E-1,2.992277527E-1,9.759854279E0
3.419821104E1,1.127156067E-1,3.029699707E-1,9.778864746E0
3.420822504E1,1.148112488E-1,3.098556519E-1,9.784403229E0
3.421823804E1,1.161584473E-1,3.085084534E-1,9.768087158E0
3.422825104E1,1.145118713E-1,3.062631226E-1,9.780361633E0
3.423826504E1,1.137634277E-1,2.900967407E-1,9.783804474E0
3.424827804E1,1.166075134E-1,3.032693481E-1,9.767338715E0
3.425829104E1,1.026864624E-1,3.019221497E-1,9.760153656E0
3.426830504E1,1.172062683E-1,2.920426941E-1,9.760003967E0
3.427831804E1,1.104702759E-1,3.135978699E-1,9.776020660E0
3.428833104E1,1.155596924E-1,2.966830444E-1,9.779613190E0
3.429834504E1,1.145118713E-1,3.019221497E-1,9.763147430E0
3.430835804E1,1.161584473E-1,2.984793091E-1,9.762848053E0
3.431837104E1,1.116677856E-1,2.944377136E-1,9.772727509E0
3.432838504E1,1.077758789E-1,3.055146790E-1,9.776769104E0
3.433839804E1,1.097218323E-1,2.966830444E-1,9.776619415E0
3.434841104E1,1.107696533E-1,2.887495422E-1,9.771380310E0
3.435842504E1,1.157093811E-1,2.871029663E-1,9.788893890E0
3.436843804E1,1.163081360E-1,3.044668579E-1,9.789492645E0
3.437845104E1,1.154100037E-1,3.017724609E-1,9.770332489E0
3.438846504E1,1.169068909E-1,2.966830444E-1,9.768835602E0
3.439847804E1,1.107696533E-1,2.914439392E-1,9.781409454E0
3.440849204E1,1.068777466E-1,3.008743286E-1,9.783804474E0
3.441850504E1,1.119671631E-1,2.969824219E-1,9.776619415E0
3.442851804E1,8.831634521E-2,3.034190369E-1,9.768685913E0
3.443853204E1,1.058299255E-1,3.044668579E-1,9.771679688E0
3.444854504E1,1.104702759E-1,2.996768188E-1,9.785001984E0
3.445855804E1,1.107696533E-1,3.053649902E-1,9.790690155E0
3.446857204E1,1.139131165E-1,3.044668579E-1,9.764644318E0
3.447858504E1,1.025367737E-1,3.046165466E-1,9.780511322E0
3.448859804E1,1.017883301E-1,2.989283752E-1,9.774673462E0
3.449861204E1,1.146615601E-1,3.004252625E-1,9.776769104E0
3.450862504E1,1.043330383E-1,2.968327332E-1,9.777966614E0
3.451863804E1,9.924362183E-2,2.957849121E-1,9.773475952E0
3.452865204E1,1.204994202E-1,3.140469360E-1,9.783056030E0
3.453866504E1,1.091230774E-1,2.948867798E-1,9.767787781E0
3.454867804E1,1.136137390E-1,2.874023438E-1,9.770631866E0
3.455869204E1,1.163081360E-1,3.032693481E-1,9.757309570E0
3.456870504E1,1.219963074E-1,2.974314880E-1,9.771979065E0
3.457871804E1,1.106199646E-1,3.104544067E-1,9.775272217E0
3.458873204E1,1.128652954E-1,2.956352234E-1,9.773176575E0
3.459874504E1,9.939331055E-2,3.017724609E-1,9.767787781E0
3.460875804E1,1.064286804E-1,3.097059631E-1,9.785001984E0
3.461877204E1,1.062789917E-1,3.070115662E-1,9.767338715E0
3.462878504E1,9.041198730E-2,2.945874023E-1,9.767937469E0
3.463879804E1,1.185534668E-1,2.914439392E-1,9.792486420E0
3.464881204E1,1.080752563E-1,2.992277527E-1,9.798024902E0
3.465882504E1,1.148112488E-1,2.975811768E-1,9.776918793E0
3.466883804E1,1.155596924E-1,3.107537842E-1,9.770931244E0
3.467885204E1,1.058299255E-1,2.927911377E-1,9.765392761E0
3.468886504E1,1.107696533E-1,2.944377136E-1,9.773176575E0
3.469887804E1,1.124162292E-1,2.911445618E-1,9.774523773E0
3.470889204E1,1.143621826E-1,3.007246399E-1,9.776020660E0
3.471890504E1,1.140628052E-1,2.981799316E-1,9.779313812E0
3.472891804E1,1.119671631E-1,2.896476746E-1,9.793384552E0
3.473893204E1,1.178050232E-1,2.842588806E-1,9.766290894E0
3.474894504E1,1.100212097E-1,2.969824219E-1,9.760003967E0
3.475895804E1,1.134640503E-1,3.047662354E-1,9.781559143E0
3.476897204E1,1.176553345E-1,2.998265076E-1,9.778864746E0
3.477898504E1,1.041833496E-1,2.950364685E-1,9.775122528E0
3.478899804E1,1.080752563E-1,3.017724609E-1,9.767039337E0
3.479901204E1,1.125659180E-1,2.998265076E-1,9.764794006E0
3.480902504E1,1.007405090E-1,3.008743286E-1,9.773775330E0
3.481903904E1,1.110690308E-1,3.049159241E-1,9.788744202E0
3.482905204E1,1.047821045E-1,2.974314880E-1,9.777367859E0
3.483906504E1,1.285826111E-1,3.014730835E-1,9.772278442E0
3.484907904E1,1.121168518E-1,3.047662354E-1,9.771080933E0
3.485909204E1,1.007405090E-1,2.968327332E-1,9.774823151E0
3.486910504E1,1.082249451E-1,2.995271301E-1,9.765692139E0
3.487911904E1,1.067280579E-1,2.980302429E-1,9.778565369E0
3.488913204E1,1.143621826E-1,3.041674805E-1,9.781409454E0
3.489914504E1,1.185534668E-1,2.972817993E-1,9.767039337E0
3.490915925E1,1.176553345E-1,2.990780640E-1,9.771679688E0
3.491917225E1,1.196012878E-1,3.013233948E-1,9.783954163E0
3.492918525E1,1.151106262E-1,2.921923828E-1,9.773925018E0
3.493919925E1,9.864486694E-2,2.995271301E-1,9.767338715E0
3.494921225E1,1.047821045E-1,2.880010986E-1,9.767189026E0
3.495922525E1,1.209484863E-1,3.094065857E-1,9.759255524E0
3.496923925E1,1.056802368E-1,3.010240173E-1,9.762398987E0
3.497925225E1,9.984237671E-2,2.996768188E-1,9.774673462E0
3.498926525E1,1.113684082E-1,2.891986084E-1,9.769284668E0
3.499927925E1,1.040336609E-1,3.076103210E-1,9.785301361E0
3.500929225E1,1.031355286E-1,3.110531616E-1,9.778415680E0
3.501930525E1,1.240919495E-1,3.131488037E-1,9.784702606E0
3.502931925E1,9.969268799E-2,3.149450684E-1,9.761051788E0
3.503933225E1,1.112187195E-1,2.865042114E-1,9.769733734E0
3.504934525E1,1.044827271E-1,2.965333557E-1,9.778415680E0
3.505935925E1,1.178050232E-1,2.929408264E-1,9.785750427E0
3.506937225E1,1.187031555E-1,3.002755737E-1,9.761949921E0
3.507938525E1,1.116677856E-1,2.923420715E-1,9.774074707E0
3.508939925E1,1.145118713E-1,2.924917603E-1,9.774224396E0
3.509941225E1,1.133143616E-1,3.064128113E-1,9.773326263E0
3.510942525E1,1.119671631E-1,2.938389587E-1,9.780062256E0
3.511943925E1,1.172062683E-1,3.097059631E-1,9.764943695E0
3.512945225E1,1.103205872E-1,2.995271301E-1,9.785451050E0
3.513946525E1,1.052311707E-1,2.980302429E-1,9.782457275E0
3.514947925E1,1.095721436E-1,3.005749512E-1,9.758806458E0
3.515949225E1,1.121168518E-1,3.014730835E-1,9.786947937E0
3.516950525E1,1.146615601E-1,2.905458069E-1,9.775721283E0
3.517951925E1,1.130149841E-1,2.954855347E-1,9.762698364E0
3.518953225E1,1.134640503E-1,3.005749512E-1,9.763596497E0
3.519954525E1,1.004411316E-1,2.995271301E-1,9.780960388E0
3.520955925E1,1.076261902E-1,3.067121887E-1,9.772128754E0
3.521957225E1,9.909393311E-2,3.110531616E-1,9.770931244E0
3.522958625E1,1.106199646E-1,2.978805542E-1,9.766141205E0
3.523959925E1,1.131646729E-1,2.947370911E-1,9.778116302E0
3.524961225E1,1.122665405E-1,3.040177917E-1,9.762398987E0
3.525962625E1,1.161584473E-1,2.966830444E-1,9.766440582E0
3.526963925E1,1.149609375E-1,2.963836670E-1,9.773775330E0
3.527965225E1,1.143621826E-1,2.942880249E-1,9.777517548E0
3.528966625E1,1.061293030E-1,2.888992310E-1,9.780960388E0
3.529967925E1,1.207987976E-1,2.923420715E-1,9.767638092E0
3.530969225E1,1.137634277E-1,2.959346008E-1,9.764045563E0
3.531970625E1,1.121168518E-1,2.986289978E-1,9.775721283E0
3.532971925E1,1.191522217E-1,2.894979858E-1,9.771679688E0
3.533973225E1,1.035845947E-1,3.016227722E-1,9.777816925E0
3.534974625E1,1.098715210E-1,3.053649902E-1,9.765542450E0
3.535975925E1,1.080752563E-1,2.948867798E-1,9.773176575E0
3.536977225E1,1.163081360E-1,2.945874023E-1,9.773326263E0
3.537978625E1,1.113684082E-1,2.995271301E-1,9.770931244E0
3.538979925E1,1.098715210E-1,3.002755737E-1,9.772428131E0
3.539981225E1,1.125659180E-1,2.951861572E-1,9.782906342E0
3.540982625E1,1.047821045E-1,2.971321106E-1,9.773625641E0
3.541983925E1,1.172062683E-1,2.956352234E-1,9.785151672E0
3.542985225E1,1.080752563E-1,2.990780640E-1,9.786947937E0
3.543986625E1,1.115180969E-1,3.004252625E-1,9.764195251E0
3.544987925E1,1.082249451E-1,3.077600098E-1,9.765093384E0
3.545989225E1,1.113684082E-1,3.032693481E-1,9.778715057E0
3.546990625E1,1.204994202E-1,3.044668579E-1,9.765392761E0
3.547991925E1,1.166075134E-1,2.912942505E-1,9.772128754E0
3.548993225E1,1.059796143E-1,2.972817993E-1,9.779313812E0
3.549994625E1,1.127156067E-1,2.884501648E-1,9.763895874E0
3.550995925E1,1.127156067E-1,3.002755737E-1,9.759405212E0
3.551997225E1,1.035845947E-1,2.981799316E-1,9.768985291E0
3.552998625E1,1.064286804E-1,2.885998535E-1,9.773475952E0
3.553999925E1,1.076261902E-1,2.939886475E-1,9.785600739E0
3.555001225E1,1.121168518E-1,3.017724609E-1,9.773176575E0
3.556002625E1,1.086740112E-1,2.902464294E-1,9.770033112E0
3.557003925E1,1.228944397E-1,2.950364685E-1,9.771829376E0
3.558005225E1,1.200503540E-1,3.002755737E-1,9.774374084E0
3.559006625E1,1.077758789E-1,2.995271301E-1,9.756561127E0
3.560007925E1,1.074765015E-1,2.891986084E-1,9.757459259E0
3.561009325E1,1.193019104E-1,3.019221497E-1,9.767937469E0
3.562010625E1,1.149609375E-1,3.005749512E-1,9.761201477E0
3.563011925E1,1.065783691E-1,2.975811768E-1,9.770482178E0
3.564013325E1,1.085243225E-1,2.868035889E-1,9.780211945E0
3.565014625E1,1.052311707E-1,3.053649902E-1,9.778415680E0
3.566015925E1,1.079255676E-1,3.032693481E-1,9.778265991E0
3.567017325E1,1.061293030E-1,3.023712158E-1,9.781409454E0
3.568018625E1,1.103205872E-1,3.115022278E-1,9.775122528E0
3.569019925E1,1.157093811E-1,2.957849121E-1,9.771230621E0
3.570021325E1,1.157093811E-1,2.981799316E-1,9.769134979E0
3.571022625E1,1.091230774E-1,3.056643677E-1,9.772128754E0
3.572023925E1,1.070274353E-1,2.962339783E-1,9.776918793E0
3.573025325E1,1.073268127E-1,2.924917603E-1,9.777667236E0
3.574026625E1,9.759704590E-2,2.941383362E-1,9.791887665E0
3.575027925E1,1.122665405E-1,2.947370911E-1,9.781259766E0
3.576029325E1,1.032852173E-1,2.974314880E-1,9.770332489E0
3.577030625E1,1.044827271E-1,3.026705933E-1,9.780361633E0
3.578031925E1,1.100212097E-1,3.008743286E-1,9.782606964E0
3.579033325E1,9.220825195E-2,3.047662354E-1,9.767338715E0
3.580034625E1,1.100212097E-1,2.975811768E-1,9.777068481E0
3.581035925E1,1.125659180E-1,2.938389587E-1,9.782307587E0
3.582037325E1,1.164578247E-1,2.921923828E-1,9.778864746E0
3.583038625E1,1.184037781E-1,2.933898926E-1,9.768386536E0
3.584039925E1,1.151106262E-1,3.144960022E-1,9.771230621E0
3.585041325E1,1.089733887E-1,2.929408264E-1,9.778265991E0
3.586042625E1,1.074765015E-1,2.974314880E-1,9.782606964E0
3.587043925E1,9.804611206E-2,3.067121887E-1,9.772278442E0
3.588045325E1,9.729766846E-2,2.987786865E-1,9.777517548E0
3.589046625E1,1.068777466E-1,2.781216431E-1,9.754914551E0
3.590047925E1,9.654922485E-2,2.977308655E-1,9.771529999E0
3.591049350E1,1.074765015E-1,2.986289978E-1,9.775571594E0
3.592050650E1,1.136137390E-1,3.026705933E-1,9.772428131E0
3.593051950E1,1.133143616E-1,3.119512939E-1,9.788444824E0
3.594053350E1,1.170565796E-1,3.106040955E-1,9.759554901E0
3.595054650E1,1.101708984E-1,2.995271301E-1,9.776769104E0
3.596055950E1,1.161584473E-1,2.920426941E-1,9.780062256E0
3.597057350E1,1.076261902E-1,2.891986084E-1,9.775721283E0
3.598058650E1,1.061293030E-1,2.984793091E-1,9.767638092E0
3.599059950E1,1.073268127E-1,2.923420715E-1,9.772727509E0
3.600061350E1,1.109193420E-1,2.945874023E-1,9.781858521E0
3.601062650E1,1.065783691E-1,3.065625000E-1,9.780960388E0
3.602063950E1,1.035845947E-1,2.963836670E-1,9.789193268E0
3.603065350E1,1.070274353E-1,2.900967407E-1,9.775122528E0
3.604066650E1,1.122665405E-1,2.917433167E-1,9.776469727E0
3.605067950E1,1.160087585E-1,2.942880249E-1,9.777068481E0
3.606069350E1,1.118174744E-1,2.878514099E-1,9.781559143E0
3.607070650E1,1.010398865E-1,3.076103210E-1,9.777218170E0
3.608072050E1,1.077758789E-1,2.987786865E-1,9.774374084E0
3.609073350E1,1.263372803E-1,3.019221497E-1,9.789342957E0
3.610074650E1,1.143621826E-1,3.046165466E-1,9.773925018E0
3.611076050E1,1.001417542E-1,2.948867798E-1,9.763596497E0
3.612077350E1,1.149609375E-1,3.050656128E-1,9.765542450E0
3.613078650E1,1.134640503E-1,2.927911377E-1,9.769284668E0
3.614080050E1,1.109193420E-1,2.914439392E-1,9.774374084E0
3.615081350E1,1.149609375E-1,2.959346008E-1,9.766440582E0
3.616082650E1,1.181044006E-1,2.845582581E-1,9.764943695E0
3.617084050E1,1.098715210E-1,3.077600098E-1,9.777218170E0
3.618085350E1,9.849517822E-2,3.016227722E-1,9.778864746E0
3.619086650E1,1.172062683E-1,3.089575195E-1,9.765692139E0
3.620088050E1,1.131646729E-1,3.089575195E-1,9.774224396E0
3.621089350E1,1.025367737E-1,2.764750671E-1,9.786199493E0
3.622090650E1,1.029858398E-1,2.947370911E-1,9.763446808E0
3.623092050E1,9.939331055E-2,3.008743286E-1,9.762698364E0
3.624093350E1,1.173559570E-1,3.020718384E-1,9.774374084E0
3.625094650E1,1.188528442E-1,2.987786865E-1,9.775721283E0
3.626096050E1,9.954299927E-2,2.969824219E-1,9.776769104E0
3.627097350E1,1.161584473E-1,2.890489197E-1,9.770781555E0
3.628098650E1,1.169068909E-1,2.986289978E-1,9.772727509E0
3.629100050E1,1.157093811E-1,2.923420715E-1,9.761500854E0
3.630101350E1,1.059796143E-1,2.841091919E-1,9.776918793E0
3.631102650E1,1.140628052E-1,2.929408264E-1,9.775571594E0
3.632104050E1,1.038839722E-1,2.974314880E-1,9.787247314E0
3.633105350E1,1.148112488E-1,2.977308655E-1,9.776769104E0
3.634106650E1,1.041833496E-1,3.098556519E-1,9.779762878E0
3.635108050E1,1.065783691E-1,2.959346008E-1,9.776170349E0
3.636109350E1,1.118174744E-1,2.935395813E-1,9.770482178E0
3.637110650E1,1.059796143E-1,2.981799316E-1,9.770033112E0
3.638112050E1,1.080752563E-1,2.972817993E-1,9.775122528E0
3.639113350E1,1.071771240E-1,2.915936279E-1,9.770931244E0
3.640114650E1,1.038839722E-1,3.053649902E-1,9.764344940E0
3.641116050E1,1.047821045E-1,3.041674805E-1,9.774823151E0
3.642117350E1,1.139131165E-1,3.128494263E-1,9.781259766E0
3.643118650E1,1.107696533E-1,3.028202820E-1,9.770482178E0
3.644120050E1,1.092727661E-1,3.128494263E-1,9.775571594E0
3.645121350E1,1.010398865E-1,2.996768188E-1,9.779313812E0
3.646122650E1,1.026864624E-1,2.999761963E-1,9.776020660E0
3.647124050E1,1.106199646E-1,3.026705933E-1,9.767189026E0
3.648125350E1,1.121168518E-1,3.056643677E-1,9.777367859E0
3.649126650E1,1.152603149E-1,3.064128113E-1,9.760303345E0
3.650128050E1,1.225950623E-1,2.902464294E-1,9.776918793E0
3.651129350E1,1.040336609E-1,3.094065857E-1,9.776170349E0
3.652130750E1,9.699829102E-2,3.089575195E-1,9.775421906E0
3.653132050E1,1.092727661E-1,2.869532776E-1,9.770781555E0
3.654133350E1,1.071771240E-1,2.957849121E-1,9.770781555E0
3.655134750E1,1.157093811E-1,2.981799316E-1,9.768685913E0
3.656136050E1,1.118174744E-1,2.981799316E-1,9.772727509E0
3.657137350E1,1.077758789E-1,3.052153015E-1,9.777218170E0
3.658138750E1,1.157093811E-1,2.932402039E-1,9.771080933E0
3.659140050E1,1.119671631E-1,2.917433167E-1,9.784103851E0
3.660141350E1,1.127156067E-1,2.832110596E-1,9.765542450E0
3.661142750E1,1.219963074E-1,2.996768188E-1,9.761201477E0
3.662144050E1,1.149609375E-1,2.996768188E-1,9.770033112E0
3.663145350E1,1.071771240E-1,2.947370911E-1,9.779762878E0
3.664146750E1,1.130149841E-1,3.017724609E-1,9.775122528E0
3.665148050E1,1.100212097E-1,3.047662354E-1,9.775421906E0
3.666149350E1,1.029858398E-1,3.092568970E-1,9.777517548E0
3.667150750E1,1.080752563E-1,2.920426941E-1,9.764943695E0
3.668152050E1,1.236428833E-1,2.875520325E-1,9.771679688E0
3.669153350E1,9.909393311E-2,3.047662354E-1,9.779014435E0
3.670154750E1,1.064286804E-1,3.025209045E-1,9.778116302E0
3.671156050E1,1.148112488E-1,3.128494263E-1,9.776320038E0
3.672157350E1,1.071771240E-1,3.085084534E-1,9.766290894E0
3.673158750E1,1.116677856E-1,3.062631226E-1,9.781110077E0
3.674160050E1,1.038839722E-1,3.047662354E-1,9.775122528E0
3.675161350E1,1.163081360E-1,2.966830444E-1,9.781858521E0
3.676162750E1,1.218466187E-1,2.980302429E-1,9.779463501E0
3.677164050E1,1.083746338E-1,3.082090759E-1,9.787097626E0
3.678165350E1,1.219963074E-1,2.902464294E-1,9.783954163E0
3.679166750E1,1.091230774E-1,2.960842896E-1,9.770332489E0
3.680168050E1,1.074765015E-1,2.987786865E-1,9.769434357E0
3.681169350E1,1.173559570E-1,3.038681030E-1,9.776020660E0
3.682170750E1,1.154100037E-1,3.008743286E-1,9.791737976E0
3.683172050E1,1.026864624E-1,2.912942505E-1,9.772577820E0
3.684173350E1,1.103205872E-1,2.971321106E-1,9.783654785E0
3.685174750E1,1.103205872E-1,3.023712158E-1,9.776320038E0
3.686176050E1,1.094224548E-1,3.122506714E-1,9.780810699E0
3.687177350E1,1.133143616E-1,3.035687256E-1,9.776469727E0
3.688178750E1,1.094224548E-1,3.044668579E-1,9.781409454E0
3.689180050E1,1.112187195E-1,3.044668579E-1,9.774823151E0
3.690181350E1,1.145118713E-1,3.034190369E-1,9.776918793E0
3.691182725E1,1.191522217E-1,2.950364685E-1,9.785900116E0
3.692184025E1,1.143621826E-1,3.041674805E-1,9.766440582E0
3.693185325E1,1.013392639E-1,3.014730835E-1,9.766590271E0
3.694186725E1,1.013392639E-1,2.909948730E-1,9.784103851E0
3.695188025E1,1.151106262E-1,2.969824219E-1,9.793983307E0
3.696189325E1,9.939331055E-2,3.052153015E-1,9.773326263E0
3.697190725E1,1.094224548E-1,3.008743286E-1,9.765991516E0
3.698192025E1,1.157093811E-1,2.939886475E-1,9.759854279E0
3.699193325E1,1.163081360E-1,3.034190369E-1,9.776769104E0
3.700194725E1,1.056802368E-1,2.924917603E-1,9.776619415E0
3.701196025E1,1.170565796E-1,2.888992310E-1,9.772128754E0
3.702197425E1,1.157093811E-1,2.944377136E-1,9.787097626E0
3.703198725E1,1.041833496E-1,3.023712158E-1,9.782008209E0
3.704200025E1,1.146615601E-1,3.014730835E-1,9.764794006E0
3.705201425E1,8.966354370E-2,3.116519165E-1,9.766590271E0
3.706202725E1,1.001417542E-1,2.969824219E-1,9.786798248E0
3.707204025E1,1.098715210E-1,3.049159241E-1,9.772577820E0
3.708205425E1,1.176553345E-1,3.071612549E-1,9.764344940E0
3.709206725E1,1.002914429E-1,2.911445618E-1,9.784403229E0
3.710208025E1,1.083746338E-1,3.124003601E-1,9.782008209E0
3.711209425E1,1.190025330E-1,3.022215271E-1,9.772577820E0
3.712210725E1,1.128652954E-1,3.017724609E-1,9.774374084E0
3.713212025E1,1.038839722E-1,3.043171692E-1,9.773925018E0
3.714213425E1,1.164578247E-1,2.939886475E-1,9.768685913E0
3.715214725E1,1.167572021E-1,3.046165466E-1,9.768087158E0
3.716216025E1,1.110690308E-1,2.960842896E-1,9.761650543E0
3.717217425E1,1.020877075E-1,3.017724609E-1,9.767338715E0
3.718218725E1,1.188528442E-1,3.011737061E-1,9.768386536E0
3.719220025E1,1.202000427E-1,3.029699707E-1,9.773625641E0
3.720221425E1,1.023870850E-1,2.899470520E-1,9.777966614E0
3.721222725E1,1.119671631E-1,2.974314880E-1,9.767638092E0
3.722224025E1,1.034349060E-1,3.070115662E-1,9.770482178E0
3.723225425E1,1.157093811E-1,3.088078308E-1,9.786798248E0
3.724226725E1,1.074765015E-1,2.868035889E-1,9.764794006E0
3.725228025E1,1.017883301E-1,2.935395813E-1,9.763147430E0
3.726229425E1,1.064286804E-1,2.954855347E-1,9.772727509E0
3.727230725E1,1.127156067E-1,2.951861572E-1,9.774823151E0
3.728232025E1,9.819580078E-2,3.023712158E-1,9.774374084E0
3.729233425E1,1.094224548E-1,3.049159241E-1,9.776619415E0
3.730234725E1,1.122665405E-1,3.010240173E-1,9.790091400E0
3.731236025E1,1.029858398E-1,2.972817993E-1,9.784253540E0
3.732237425E1,1.089733887E-1,2.971321106E-1,9.765392761E0
3.733238725E1,1.149609375E-1,3.034190369E-1,9.766590271E0
3.734240025E1,1.131646729E-1,2.936892700E-1,9.768835602E0
3.735241425E1,1.089733887E-1,2.974314880E-1,9.781110077E0
3.736242725E1,1.056802368E-1,2.945874023E-1,9.775272217E0
3.737244025E1,1.004411316E-1,2.956352234E-1,9.776619415E0
3.738245425E1,1.052311707E-1,3.101550293E-1,9.776170349E0
3.739246725E1,1.252894592E-1,2.996768188E-1,9.765692139E0
3.740248025E1,1.014889526E-1,2.909948730E-1,9.778415680E0
3.741249425E1,1.122665405E-1,3.028202820E-1,9.785301361E0
3.742250725E1,1.222956848E-1,3.124003601E-1,9.760752411E0
3.743252025E1,1.064286804E-1,3.058140564E-1,9.764644318E0
3.744253425E1,1.052311707E-1,2.981799316E-1,9.774523773E0
3.745254725E1,1.082249451E-1,2.902464294E-1,9.765841827E0
3.746256025E1,1.118174744E-1,2.975811768E-1,9.763746185E0
3.747257425E1,1.184037781E-1,2.978805542E-1,9.761051788E0
3.748258725E1,1.091230774E-1,2.962339783E-1,9.772428131E0
3.749260025E1,1.095721436E-1,3.005749512E-1,9.760153656E0
3.750261425E1,1.103205872E-1,3.059637451E-1,9.785451050E0
3.751262725E1,1.119671631E-1,3.032693481E-1,9.778715057E0
3.752264025E1,1.055305481E-1,2.935395813E-1,9.765991516E0
3.753265425E1,1.083746338E-1,3.047662354E-1,9.778116302E0
3.754266725E1,1.194515991E-1,2.992277527E-1,9.779912567E0
3.755268025E1,1.137634277E-1,3.025209045E-1,9.792785797E0
3.756269425E1,1.173559570E-1,2.996768188E-1,9.767787781E0
3.757270725E1,1.071771240E-1,3.037184143E-1,9.774074707E0
