"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.527423275E1,6.186286919E-4,-2.654434647E-4,-1.258008182E-3
1.528424575E1,-5.991142243E-4,-4.981551319E-4,2.694453578E-4
1.529425975E1,-1.591940876E-3,2.371438313E-4,-5.281711929E-4
1.530427275E1,-1.210995950E-3,-7.303154562E-4,-8.670121897E-4
1.531428575E1,-8.759703487E-4,-1.583325909E-3,-1.529339934E-3
1.532429975E1,-3.247829154E-4,6.280522794E-4,2.554832026E-4
1.533431275E1,2.840156667E-4,-9.376201779E-4,8.648142684E-4
1.534432575E1,-5.679936148E-4,7.033033762E-4,5.249322858E-4
1.535433975E1,4.626498558E-4,-9.614387527E-4,-1.792076509E-4
1.536435275E1,2.388665453E-4,6.600003690E-4,-9.808824398E-4
1.537436575E1,-3.137392923E-4,-3.671806771E-4,9.680190124E-4
1.538437975E1,-5.767247640E-4,-7.376384456E-4,-4.094955511E-5
1.539439275E1,-9.258650243E-4,2.232301049E-4,-3.482424654E-5
1.540440575E1,-5.983100273E-4,-1.463652588E-3,5.361200310E-4
1.541441975E1,-3.359746188E-6,3.164045047E-4,-1.959828660E-4
1.542443275E1,-2.543558367E-4,5.519108381E-4,-6.849521305E-4
1.543444575E1,-7.065604441E-4,3.409883939E-4,-7.169099990E-4
1.544445975E1,8.743177168E-4,-7.839277387E-4,3.975413274E-4
1.545447275E1,-2.311607823E-4,-2.491651103E-4,-2.394865733E-4
1.546448575E1,-3.494964913E-4,-1.356006833E-3,-2.879898297E-3
1.547449975E1,-5.095521919E-4,2.714509610E-4,5.196267739E-4
1.548451275E1,3.952533007E-5,9.523425251E-5,-1.970399171E-4
1.549452575E1,-4.893788137E-4,-2.211495303E-4,5.036378279E-4
1.550453975E1,-1.762324711E-3,-5.491143093E-4,1.731902361E-3
1.551455275E1,-1.090675592E-3,-2.015721984E-4,3.406668548E-4
1.552456675E1,5.096117966E-4,5.309458356E-4,1.697812695E-4
1.553457975E1,1.010818407E-3,-6.709389854E-4,-7.607273292E-4
1.554459275E1,2.917149104E-4,1.000737306E-3,3.981126938E-4
1.555460675E1,5.409866571E-4,1.155026257E-4,6.894348189E-6
1.556461975E1,-1.177097671E-3,-6.951515097E-4,4.582223482E-5
1.557463275E1,-4.577781074E-4,-5.670536775E-4,-5.286214873E-4
1.558464675E1,-1.013915520E-3,-1.036650036E-3,-5.028839223E-5
1.559465975E1,-5.566510372E-4,3.681671806E-4,-1.239656238E-3
1.560467275E1,4.141912796E-4,-6.880592555E-4,-6.394775119E-4
1.561468675E1,-5.085938610E-4,-1.612859778E-4,6.239258219E-4
1.562469975E1,2.771369182E-4,-9.224626701E-4,3.231854644E-4
1.563471275E1,-9.694886394E-4,-2.707869280E-4,-1.002802746E-3
1.564472675E1,-1.233958639E-3,8.884621784E-4,4.284023307E-4
1.565473975E1,-6.283558905E-4,-6.865314208E-4,-4.286027979E-4
1.566475275E1,5.478202365E-4,-5.084907170E-4,2.340020146E-4
1.567476675E1,-2.599162981E-4,-5.423130933E-4,-2.829176374E-4
1.568477975E1,-1.937849447E-4,-4.309273791E-4,-7.673529908E-4
1.569479375E1,-8.028498851E-4,1.040469157E-3,-3.351219930E-4
1.570480675E1,6.160615012E-4,-8.761419449E-4,7.760582957E-4
1.571481975E1,-6.273686886E-4,-1.510240836E-3,8.508930914E-4
1.572483375E1,8.990196511E-4,4.289338831E-4,5.284715444E-4
1.573484675E1,1.607914455E-4,-1.235008938E-3,-7.093658205E-4
1.574485975E1,-9.309500456E-6,-1.156835817E-3,2.881232649E-5
1.575487375E1,-2.188999206E-4,-3.842529841E-4,6.629109848E-4
1.576488675E1,-2.315756865E-4,3.724072594E-4,-1.135845203E-3
1.577489975E1,-2.544699237E-5,-4.837242886E-5,3.581880592E-4
1.578491375E1,-5.864175037E-4,3.540883772E-4,7.266171742E-4
1.579492675E1,1.451526769E-4,5.767866969E-5,-1.096316380E-3
1.580493975E1,2.806792036E-4,-5.165440962E-4,-1.099688001E-3
1.581495375E1,1.512495801E-4,-2.422383986E-4,5.008720327E-4
1.582496675E1,-2.491287887E-7,1.775124110E-5,-1.060036011E-3
1.583497975E1,3.142701462E-4,7.386689540E-4,-1.298655290E-3
1.584499375E1,-8.135880344E-4,-3.777968232E-4,1.270126319E-3
1.585500675E1,8.160001598E-4,1.708145719E-4,-1.191966003E-3
1.586501975E1,6.759995595E-4,-1.050158869E-3,-8.308691904E-4
1.587503375E1,2.805236727E-5,1.345887082E-3,2.471785992E-4
1.588504675E1,-7.243910804E-4,-2.800999209E-5,-2.504736185E-4
1.589506025E1,-3.630002029E-4,1.809837297E-3,3.561945632E-4
1.590507425E1,-2.277931198E-4,1.254705712E-4,-1.213287236E-3
1.591508725E1,5.951235071E-4,6.608199328E-5,4.716948606E-4
1.592510125E1,-4.648836330E-4,1.499082893E-3,2.435569186E-4
1.593511425E1,1.692152582E-4,-1.671410631E-3,-2.368770074E-4
1.594512725E1,7.939622737E-4,-5.346797407E-4,1.112220110E-3
1.595514125E1,1.398897730E-4,-3.160340711E-4,-9.232782759E-5
1.596515425E1,-9.473506361E-5,9.766654111E-4,1.129632583E-3
1.597516725E1,-3.325557336E-4,1.111379825E-4,-9.814552031E-4
1.598518125E1,3.301315010E-4,-6.268001162E-4,5.665810313E-4
1.599519425E1,1.149053220E-3,7.481898647E-4,2.035922371E-4
1.600520725E1,3.332253546E-4,-2.098316327E-4,3.463798203E-5
1.601522125E1,-1.564901322E-5,1.152109122E-3,-1.067756675E-4
1.602523425E1,-5.494295619E-4,1.628748141E-4,6.168710534E-4
1.603524725E1,2.820976079E-5,2.299863845E-4,4.067476839E-4
1.604526125E1,1.690109260E-3,-1.015785150E-3,-2.683838829E-5
1.605527425E1,2.951454371E-4,-2.397401258E-4,-3.674565814E-4
1.606528725E1,1.168092713E-4,6.844219752E-4,7.797935978E-4
1.607530125E1,-1.640078146E-3,1.592466142E-4,-2.058423124E-4
1.608531425E1,-1.822048798E-4,-6.450084038E-4,1.206570305E-4
1.609532725E1,-3.289449960E-4,-3.240974620E-4,8.284021169E-5
1.610534125E1,4.160478711E-4,1.495816279E-3,1.977501204E-3
1.611535425E1,4.959665239E-5,2.824799158E-4,-5.615565460E-4
1.612536825E1,-7.527600974E-5,-2.777436748E-5,-6.311102770E-4
1.613538125E1,-1.023894176E-3,1.860773191E-4,3.824888263E-4
1.614539425E1,-2.525970340E-4,4.017828032E-4,-1.156679820E-3
1.615540825E1,2.661868930E-4,-3.777244128E-4,1.856953138E-3
1.616542125E1,1.344205812E-4,-3.328230232E-4,-1.095252810E-3
1.617543425E1,-8.243173361E-4,7.677124813E-5,5.354005843E-4
1.618544825E1,-3.641373478E-4,-4.384438507E-4,-5.915707443E-4
1.619546125E1,5.581155419E-4,7.101777010E-4,-1.117545413E-3
1.620547425E1,5.773222074E-5,-1.638750546E-4,5.366303958E-4
1.621548825E1,-2.024588175E-4,-6.855884567E-4,-1.560342498E-3
1.622550125E1,-4.720115103E-4,7.240565028E-4,-1.094517997E-3
1.623551425E1,-1.969072036E-4,1.485669054E-5,-2.497632522E-4
1.624552825E1,4.502977245E-4,3.837770782E-5,4.629585892E-4
1.625554125E1,-6.653000601E-4,3.137486055E-4,2.198119182E-4
1.626555425E1,-1.185336150E-3,6.651529111E-5,-1.482544467E-4
1.627556825E1,2.535698004E-4,9.264501277E-4,7.247296162E-4
1.628558125E1,-3.696484491E-4,-6.142328493E-4,-2.569755306E-3
1.629559525E1,8.520670235E-6,1.288063359E-3,5.762369838E-4
1.630560825E1,-9.028683417E-4,4.666971508E-4,-4.287522752E-4
1.631562125E1,-3.888783976E-4,2.784116659E-4,8.310750127E-5
1.632563525E1,-1.948021352E-3,-1.636892557E-4,4.338340368E-4
1.633564825E1,-1.695021056E-3,7.173418999E-5,2.428854350E-4
1.634566125E1,7.330360822E-4,1.282259356E-3,1.178365899E-3
1.635567525E1,-3.783009015E-4,9.076111019E-5,1.882025972E-4
1.636568825E1,8.165854961E-4,-3.539808095E-4,3.042358439E-4
1.637570125E1,-9.011533111E-4,1.167482929E-3,-4.622216802E-4
1.638571525E1,-1.428425312E-4,5.678785965E-4,-1.039273106E-3
1.639572825E1,-1.101614907E-5,4.842553753E-4,-1.474433579E-3
1.640574125E1,1.854109578E-4,-2.356402110E-4,2.613461111E-4
1.641575525E1,2.469304018E-4,-1.885022502E-4,2.008923329E-4
1.642576825E1,9.552431293E-4,-5.236025900E-4,-3.342507407E-4
1.643578125E1,-7.033734582E-4,-2.373130992E-4,-6.647487171E-4
1.644579525E1,6.757192314E-4,-3.596325405E-4,-4.868539982E-4
1.645580825E1,4.525464028E-4,7.391879335E-4,-2.020834945E-3
1.646582125E1,-6.537046283E-5,7.143053226E-4,-1.186807640E-4
1.647583525E1,-1.463303342E-4,-7.712061051E-4,-9.045796469E-4
1.648584825E1,-1.620550873E-3,-1.761575695E-4,-1.261961879E-3
1.649586225E1,-1.547471620E-4,-6.475371774E-4,-3.607484978E-4
1.650587525E1,8.024359122E-4,-4.618517123E-4,-7.707485929E-5
1.651588825E1,9.952485561E-4,1.677465392E-3,-1.258107368E-4
1.652590225E1,-4.275855608E-4,-7.632002234E-5,1.415868755E-4
1.653591525E1,2.062413841E-5,-1.712033525E-3,-7.593606133E-4
1.654592825E1,-2.674930729E-4,2.096609678E-4,1.692138379E-3
1.655594225E1,6.877826527E-4,-3.743702546E-4,-1.303917961E-3
1.656595525E1,1.312098466E-3,-3.775032237E-4,5.257492885E-4
1.657596825E1,-7.567461580E-5,-2.101100981E-3,-5.909141619E-4
1.658598225E1,-3.327820450E-4,-1.053299289E-3,8.417309728E-4
1.659599525E1,4.611061886E-4,9.038576391E-4,1.038005808E-3
1.660600825E1,1.914821565E-3,1.579718664E-4,1.162071712E-3
1.661602225E1,3.068051301E-4,2.732868306E-4,1.504021697E-3
1.662603525E1,3.906013444E-5,-1.535410993E-3,9.608641267E-5
1.663604825E1,-9.409831837E-4,7.711530197E-4,-7.806262001E-4
1.664606225E1,3.019627184E-5,-1.016440801E-3,4.460592754E-4
1.665607525E1,-7.612952031E-4,-6.028516218E-4,-6.314555649E-4
1.666608925E1,9.768176824E-6,-9.370944463E-5,-5.939393304E-5
1.667610225E1,9.179348126E-5,6.357305683E-4,9.701841045E-4
1.668611525E1,9.012706578E-4,-6.106123328E-5,-1.854126807E-3
1.669612925E1,-6.526834331E-4,4.462709185E-4,-1.640850678E-4
1.670614225E1,-1.661094837E-3,-7.699346170E-4,-2.318971558E-3
1.671615525E1,-1.147637144E-3,-7.872455753E-4,-5.911125336E-4
1.672616925E1,5.526193418E-4,-6.998786703E-4,-6.183884107E-4
1.673618225E1,-4.995954223E-4,-8.575376123E-4,-1.030645799E-3
1.674619525E1,3.054551780E-4,-8.416099008E-4,-9.804626461E-4
1.675620925E1,-9.448989294E-4,3.909762017E-5,3.061103635E-4
1.676622225E1,-4.360293970E-4,8.157354314E-4,5.019728560E-4
1.677623525E1,1.095287967E-3,1.652096398E-5,1.813845942E-3
1.678624925E1,-2.517104149E-4,1.934436150E-4,-4.851706326E-4
1.679626225E1,4.500322975E-4,-6.806056481E-4,-8.446970023E-4
1.680627525E1,-6.909896620E-4,3.925731871E-4,-4.477086477E-4
1.681628925E1,6.464500912E-4,-1.516380813E-3,-2.831253223E-4
1.682630225E1,1.538988668E-3,-1.054361695E-3,-1.501929481E-3
1.683631525E1,-1.082627103E-3,-6.101464387E-4,1.163362293E-3
1.684632925E1,2.150526270E-4,5.083626602E-4,6.848163903E-4
1.685634225E1,9.867269546E-5,-7.324041799E-4,2.086432651E-4
1.686635625E1,8.559590206E-4,-1.279425342E-4,3.517433070E-4
1.687636925E1,-7.291547954E-4,7.591564208E-4,-4.301606677E-4
1.688638225E1,8.841836825E-5,1.539136283E-4,3.377236426E-4
1.689639625E1,-4.173158668E-4,1.278033946E-3,-2.345894463E-4
1.690640925E1,-1.168050803E-4,-3.623273224E-4,-1.609447412E-3
1.691642225E1,1.155919395E-3,6.424833555E-4,-8.725505322E-4
1.692643625E1,1.008077525E-3,-4.421442281E-4,9.393589571E-4
1.693644925E1,8.610710502E-4,-8.251068648E-4,-6.819732953E-4
1.694646225E1,2.141636796E-4,-3.619773779E-4,8.448979352E-4
1.695647625E1,-7.722713053E-4,2.303095534E-4,-8.531333879E-4
1.696648925E1,1.589870080E-4,-2.511031926E-5,3.660100047E-4
1.697650225E1,9.110639803E-4,1.448416617E-3,8.174157701E-4
1.698651625E1,5.494672805E-4,-2.354667522E-4,4.566819407E-4
1.699652925E1,5.199066363E-4,-2.684900537E-4,3.963103518E-5
1.700654225E1,7.210969925E-4,1.712052617E-4,4.570593592E-4
1.701655625E1,1.003267244E-5,-3.086961806E-4,4.240360577E-4
1.702656925E1,4.895264283E-4,7.709942292E-4,-2.028108574E-4
1.703658225E1,-8.396571502E-4,3.779116087E-4,-4.121353850E-4
1.704659625E1,1.094108447E-4,-1.962019596E-3,8.499638643E-4
1.705660925E1,6.360467523E-5,-6.099329330E-4,1.492861193E-4
1.706662325E1,-6.252727471E-4,1.216444653E-4,-1.246151514E-4
1.707663625E1,8.341395296E-4,8.710580878E-4,-8.764252998E-4
1.708664925E1,-1.891367137E-4,-6.397860125E-4,6.233761087E-5
1.709666325E1,5.269874819E-4,-7.839174941E-5,-7.299529389E-4
1.710667625E1,7.784627378E-4,-4.263357259E-4,-1.126143616E-4
1.711668925E1,1.277805306E-3,1.148809679E-5,-7.757411804E-4
1.712670325E1,-4.649641924E-4,-2.036264632E-4,-9.892066009E-5
1.713671625E1,-4.205433652E-5,-5.209259689E-5,8.736657910E-4
1.714672925E1,-5.967146717E-4,-4.225152079E-4,1.460853964E-4
1.715674325E1,3.364565782E-4,8.808358107E-4,-6.872175727E-4
1.716675625E1,-5.324697122E-4,-6.770947948E-6,-5.657996517E-4
1.717676925E1,1.088194549E-4,-6.722947583E-4,-8.385076653E-4
1.718678325E1,1.978897490E-4,1.154819038E-4,8.016242646E-5
1.719679625E1,2.831220627E-7,-4.871913698E-4,1.217332203E-3
1.720680925E1,-3.208825365E-4,1.082807314E-3,-5.505909212E-4
1.721682325E1,4.445095547E-4,-3.710121382E-4,6.395757664E-4
1.722683625E1,2.050401643E-3,9.534740821E-4,-1.996576320E-4
1.723684925E1,9.100362659E-4,-1.416739542E-3,-8.782313671E-4
1.724686325E1,-5.824076943E-4,-6.564978976E-4,6.264445838E-4
1.725687625E1,9.052343667E-4,-8.738117758E-4,-8.701602928E-5
1.726689025E1,9.696576744E-4,-1.887106337E-4,3.037198912E-4
1.727690325E1,1.252219081E-3,3.513786942E-4,8.984035812E-4
1.728691625E1,5.655614659E-4,-8.966284804E-5,6.297579966E-4
1.729693025E1,1.335963607E-4,1.059757546E-3,1.110458514E-3
1.730694325E1,-1.185135916E-4,4.334251862E-4,2.545500174E-4
1.731695625E1,-2.135881223E-4,-1.538018696E-4,-7.209656760E-4
1.732697025E1,5.413610488E-4,-1.213771058E-3,9.387519676E-4
1.733698325E1,3.402587026E-6,4.810646642E-4,4.439367913E-4
1.734699625E1,1.036369707E-3,-3.679420333E-4,-6.539491005E-4
1.735701025E1,-1.213202253E-3,8.426280692E-5,8.241483010E-5
1.736702325E1,5.145603791E-5,3.872045781E-4,-1.954236068E-4
1.737703625E1,1.465310343E-4,4.540500231E-4,-1.787727699E-3
1.738705025E1,-5.649626255E-4,-1.810794696E-3,-7.249189075E-4
1.739706325E1,9.523471817E-5,3.572849091E-4,5.512102507E-5
1.740707625E1,3.365473822E-5,7.208832540E-5,-4.877035972E-4
1.741709025E1,9.199548513E-4,-4.568155855E-4,6.033931859E-4
1.742710325E1,2.007498406E-4,5.525934976E-4,-2.974090166E-4
1.743711625E1,6.428342313E-4,-6.058814470E-4,3.734414931E-4
1.744713025E1,-1.842046389E-3,-2.809921280E-4,5.506442394E-4
1.745714325E1,8.182087913E-5,-1.207505818E-3,4.409221001E-4
1.746715725E1,8.969125338E-4,5.496295635E-4,5.481699482E-4
1.747717025E1,7.243398577E-4,-1.932170242E-3,-5.807443522E-4
1.748718325E1,5.795690231E-4,-2.529444173E-4,2.128935885E-4
1.749719725E1,-4.774392582E-4,-6.599025801E-5,7.774839178E-4
1.750721025E1,1.205067150E-3,-8.080708794E-4,-1.584754325E-3
1.751722325E1,-5.193296820E-4,4.569306038E-4,-9.402693249E-4
1.752723725E1,-5.647400394E-5,4.142767284E-4,1.158376224E-3
1.753725025E1,1.578440424E-3,-2.328050323E-5,7.234818768E-4
1.754726325E1,1.220443286E-3,-6.354860961E-4,1.884861849E-4
1.755727725E1,9.650462307E-4,-1.134562772E-3,-1.764227636E-5
1.756729025E1,-7.928707637E-4,5.637553986E-4,-3.352817148E-4
1.757730325E1,-6.479946896E-4,-4.495773464E-4,2.945561428E-4
1.758731725E1,-1.920790877E-3,4.385183565E-4,2.038192470E-4
1.759733025E1,2.675284632E-4,6.967061199E-5,-2.941917628E-4
1.760734325E1,5.477988161E-4,1.002554549E-3,-3.083283082E-5
1.761735725E1,6.896210834E-5,-1.077107852E-3,-9.927665815E-4
1.762737025E1,2.353750169E-4,7.723108865E-5,1.348744612E-3
1.763738425E1,4.193997011E-4,-4.127970897E-5,-5.365069956E-4
1.764739725E1,-8.161598817E-5,8.273418061E-4,-5.068252794E-4
1.765741025E1,-3.852164373E-4,1.084070420E-3,-8.319974877E-4
1.766742425E1,-5.525560118E-4,-1.322467811E-3,1.143366098E-4
1.767743725E1,7.081846707E-4,-8.947639726E-4,-7.061832584E-4
1.768745025E1,1.271572430E-3,8.695272263E-4,-5.455282517E-4
1.769746425E1,-1.543921651E-3,-4.125186242E-4,-7.031876594E-4
1.770747725E1,2.534119412E-4,1.220562262E-3,-7.930523716E-4
1.771749025E1,2.137306146E-4,5.648920778E-4,-8.305348456E-5
1.772750425E1,-2.366006374E-4,-1.419954933E-4,1.499264035E-4
1.773751725E1,-1.570045250E-3,-9.246054105E-5,4.135794006E-4
1.774753025E1,9.778137319E-4,-1.703067683E-4,5.036736839E-4
1.775754425E1,1.224065199E-4,1.468070084E-3,-3.794305958E-4
1.776755725E1,1.215532888E-3,-2.435438801E-4,5.154146347E-4
1.777757025E1,-2.191122621E-4,6.171900313E-4,1.978555229E-3
1.778758425E1,2.870955504E-4,1.129097305E-3,-1.033679582E-3
1.779759725E1,-8.298340254E-4,-9.382609278E-5,-3.407248296E-4
1.780761025E1,-2.553360537E-5,-3.141134512E-4,4.003730137E-4
1.781762425E1,-1.036203466E-3,4.113318864E-4,9.544100612E-5
1.782763725E1,8.074510843E-4,-4.891504068E-4,-8.910712786E-4
1.783765125E1,-6.218678318E-4,5.132632796E-4,2.868447918E-4
1.784766425E1,-1.188520342E-3,2.326280810E-4,-1.278044656E-4
1.785767725E1,-2.012862824E-4,-3.998726606E-4,5.566282198E-4
1.786769125E1,8.208905347E-4,1.266240608E-3,9.431517683E-4
1.787770425E1,1.102386508E-3,-9.060997982E-4,-1.865950413E-3
1.788771675E1,2.732174471E-4,9.264377877E-5,1.150474185E-3
1.789773075E1,1.162180677E-3,1.248189481E-3,-4.327748902E-4
1.790774375E1,4.129656591E-4,-7.175393403E-4,2.504095901E-4
1.791775675E1,1.770645380E-3,2.031156328E-4,2.248431556E-4
1.792777075E1,-1.175168902E-3,1.272494905E-3,8.956734091E-4
1.793778375E1,-6.196741015E-5,-5.504388828E-4,2.754230518E-4
1.794779675E1,8.034505881E-4,3.363101278E-4,1.154839993E-6
1.795781075E1,-1.757936552E-4,-8.093817160E-4,-6.867395714E-4
1.796782375E1,-3.782198764E-4,-3.987248056E-5,4.357816651E-4
1.797783675E1,1.261830330E-4,-6.569267716E-4,-7.570483722E-4
1.798785075E1,5.733412690E-4,2.046595328E-4,5.569474306E-4
1.799786375E1,-4.429211840E-4,5.631209351E-4,4.144683480E-4
1.800787775E1,-6.624199450E-4,4.081067163E-4,2.285025548E-4
1.801789075E1,-5.540293641E-4,9.145704098E-5,-1.549956389E-3
1.802790375E1,-2.247211523E-4,-1.450977288E-5,5.057509989E-4
1.803791775E1,-3.948970698E-4,-3.934777342E-4,9.162956849E-5
1.804793075E1,1.020862255E-3,7.716761902E-4,7.004579529E-4
1.805794375E1,-8.694492280E-4,-1.023294637E-3,-4.340489395E-4
1.806795775E1,-7.527796552E-4,2.552112564E-4,1.313976711E-3
1.807797075E1,7.945173420E-4,-1.696086954E-3,1.792036928E-4
1.808798375E1,-1.847124659E-4,4.760362208E-5,2.260615584E-4
1.809799775E1,-3.271913156E-4,1.627923455E-3,8.266044315E-4
1.810801075E1,-8.049579337E-4,1.271462534E-4,-1.193228643E-3
1.811802375E1,-1.111487858E-3,-6.345179863E-4,7.812387776E-4
1.812803775E1,-7.450249977E-4,9.986944497E-4,6.311689503E-4
1.813805075E1,-9.787688032E-5,4.431591369E-4,-6.572683342E-4
1.814806375E1,8.254363202E-4,-3.604476806E-4,1.243292354E-3
1.815807775E1,4.483326338E-4,-1.057929592E-3,3.157134634E-4
1.816809075E1,1.065732911E-3,-7.449665572E-4,6.011174992E-5
1.817810475E1,1.175721642E-3,-3.337746020E-4,4.268290941E-4
1.818811775E1,-4.687104374E-4,-5.221276078E-4,-1.803655177E-4
1.819813075E1,6.612688303E-4,-9.708700236E-4,8.366955444E-4
1.820814475E1,-7.380717434E-4,-2.537737601E-4,7.641129196E-5
1.821815775E1,-3.223521635E-4,-1.003453508E-3,1.203194959E-3
1.822817075E1,4.879874177E-4,-1.144981245E-3,6.143681239E-4
1.823818475E1,2.520312555E-4,2.337372862E-4,1.151793869E-3
1.824819775E1,1.714699902E-4,-1.567672007E-5,-8.682911284E-4
1.825821075E1,6.809327751E-4,5.017756484E-4,1.076082699E-3
1.826822475E1,-4.088217393E-4,-4.479461350E-4,-8.302400820E-4
1.827823775E1,2.396581694E-4,1.310252119E-4,-1.061402261E-3
1.828825075E1,1.255732030E-3,4.557841457E-4,8.254239801E-4
1.829826475E1,-4.228586331E-4,-9.575672448E-5,1.902603544E-4
1.830827775E1,-6.273020990E-4,-5.163350143E-4,4.093241878E-4
1.831829075E1,-2.443394624E-4,7.041913923E-4,6.141213235E-4
1.832830475E1,1.838663593E-4,-2.172887325E-4,9.520372842E-4
1.833831775E1,9.913365357E-4,5.619521253E-4,-5.641002208E-4
1.834833075E1,-1.298445277E-3,4.460788332E-4,7.129784208E-4
1.835834475E1,4.975902848E-4,-1.198428217E-4,4.181663971E-4
1.836835775E1,-1.541865058E-4,4.300007131E-4,1.509779133E-3
1.837837175E1,-6.319573149E-4,2.322176704E-3,2.932471689E-4
1.838838475E1,7.878430188E-4,1.316027483E-3,-1.192479394E-4
1.839839775E1,-6.470684893E-4,8.244079072E-4,3.654472530E-4
1.840841175E1,7.837051526E-4,5.511075724E-4,1.778127626E-4
1.841842475E1,-8.498774841E-4,1.164798159E-4,1.717120176E-3
1.842843775E1,-1.212470233E-4,8.127395995E-4,4.590151366E-4
1.843845175E1,-3.758454695E-4,1.882284414E-4,5.873795599E-4
1.844846475E1,2.355063334E-4,-1.776078716E-4,1.875245944E-4
1.845847775E1,1.079407521E-4,-3.898618743E-4,1.519371290E-3
1.846849175E1,1.537258271E-3,8.572097868E-4,1.021544449E-4
1.847850475E1,-9.693088941E-4,-4.349560477E-4,6.427762564E-4
1.848851775E1,1.600135118E-3,-1.158695901E-3,1.114369137E-3
1.849853175E1,1.027555671E-3,-1.349644503E-3,9.228878189E-4
1.850854475E1,1.120224129E-3,-1.378047746E-4,-4.267524928E-4
1.851855775E1,9.559066966E-4,7.863121573E-4,-2.456577495E-4
1.852857175E1,-1.785052009E-4,-5.377787165E-4,3.260625526E-4
1.853858475E1,-5.786400288E-5,-2.560163848E-4,1.144185662E-3
1.854859775E1,3.041862510E-4,-1.445826376E-3,-3.424426541E-4
1.855861175E1,2.107094042E-4,-4.806967918E-4,4.397274461E-4
1.856862475E1,7.650526240E-4,5.121615250E-4,-9.351084009E-5
1.857863875E1,7.501388900E-4,2.387293149E-3,6.015319377E-5
1.858865175E1,3.663240932E-4,-1.627481543E-4,2.558121923E-4
1.859866475E1,1.651565544E-3,1.158185769E-4,-5.220971070E-4
1.860867875E1,7.621594705E-4,-2.701980993E-4,-3.257999197E-5
1.861869175E1,7.224781439E-4,7.082473021E-4,1.992487581E-3
1.862870475E1,-6.821849383E-4,-1.067897538E-3,1.795923803E-3
1.863871875E1,4.565669224E-5,-3.637576010E-4,-3.268816508E-4
1.864873175E1,-1.267138869E-3,2.434256021E-4,8.239212912E-4
1.865874475E1,-2.037384547E-4,-4.673721269E-4,-4.735710099E-4
1.866875875E1,-7.314039394E-4,6.123797502E-4,-8.315965533E-5
1.867877175E1,5.644899793E-4,1.668329351E-4,7.975476328E-4
1.868878475E1,-4.426650703E-4,-6.965321954E-4,-4.935567267E-5
1.869879875E1,2.152379602E-5,-8.605828043E-4,3.796792589E-4
1.870881175E1,-7.299045101E-4,1.274424139E-4,-5.208323710E-4
1.871882575E1,-8.825035766E-4,5.596734118E-4,2.123359591E-4
1.872883875E1,-1.115957275E-5,-4.727463238E-4,-1.167814713E-3
1.873885175E1,-4.854681902E-4,6.132908165E-4,-6.231982261E-4
1.874886575E1,-1.129497308E-3,-7.034605369E-5,-7.735518739E-5
1.875887875E1,1.499575097E-3,9.096972644E-4,1.713838428E-4
1.876889175E1,-5.487035960E-4,-4.042382352E-5,-7.976570632E-4
1.877890575E1,8.646026254E-5,-8.660038002E-4,-8.557143155E-4
1.878891875E1,-6.341012195E-4,1.128446311E-4,1.343552023E-3
1.879893175E1,1.081214286E-4,-3.868923523E-5,-2.732533030E-4
1.880894575E1,5.498374812E-4,-8.691111580E-4,-4.613252822E-4
1.881895875E1,-7.516490296E-4,1.381526235E-3,3.520040773E-4
1.882897175E1,-1.101824921E-3,2.484607976E-4,-1.466772519E-4
1.883898575E1,-7.894365117E-4,5.256959703E-4,-1.503824256E-3
1.884899875E1,-3.119930625E-4,8.074126672E-4,-8.966529276E-4
1.885901175E1,-3.516743891E-4,7.823789492E-4,5.809031427E-5
1.886902575E1,3.884881735E-4,1.374135725E-3,-2.872343175E-4
1.887903875E1,-8.875038475E-5,7.698645350E-4,-2.582059242E-4
1.888905237E1,1.260486897E-3,-1.037172973E-3,4.702224396E-5
